lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
178,0,128.66889799866482,8,25,4,1,0,0,0,0
194,0,103.32728842703715,8,12,4,2,1,0,0,0
116,0,95.51900156556343,9,19,4,2,1,1,0,0
131,0,90.9348703923668,6,28,4,4,0,0,0,0
195,0,99.25534223325353,8,7,4,1,1,2,0,0
13,0,86.06449161428357,11,2,4,2,0,0,0,0
254,0,100.45725607687963,8,10,4,3,0,0,0,0
25,0,184.71740025696747,7,25,4,2,0,0,3,0
258,1,144.12963551783665,10,5,4,2,0,0,3,0
50,0,112.43661448872902,4,7,4,2,0,0,0,0
162,0,118.0118174581561,8,14,4,3,2,0,0,0
186,1,90.37012538653582,7,13,4,4,0,1,0,0
52,0,116.92512816696298,5,5,4,1,0,1,0,0
79,0,76.5,6,2,4,2,0,0,0,0
165,1,119.13001904300705,8,20,4,2,0,0,0,0
48,0,65.76566171097903,3,6,4,2,1,3,0,0
25,0,118.72197378786002,9,26,4,0,0,1,0,0
171,0,106.0929687029751,7,18,3,4,1,0,3,0
206,0,123.29242045328918,7,29,3,2,1,0,0,0
20,0,118.68126653604288,7,21,4,0,0,0,0,0
164,0,107.34796214796275,7,5,4,3,1,0,0,0
153,0,100.9158662014761,7,23,4,2,0,0,0,0
226,0,71.53810249440753,11,28,4,3,1,2,0,0
1,0,209.121674857467,9,14,4,1,0,0,3,0
6,0,152.16750881808156,4,16,4,1,1,0,3,0
158,0,119.867367976411,5,25,4,2,0,0,0,0
49,1,74.8423534788396,11,20,4,4,1,3,0,0
119,0,121.08226810684204,9,1,4,3,1,3,0,0
250,0,97.72590335850325,9,28,4,2,1,0,0,0
145,0,76.5,8,9,4,1,1,0,0,0
275,0,106.38854644671713,10,28,2,2,1,0,3,0
108,0,103.76188460504609,6,9,4,1,0,2,0,0
67,0,81.44134684578458,4,3,3,4,1,2,0,0
188,1,105.2564248704756,8,3,4,2,0,0,0,0
153,0,137.04111645225086,8,16,3,2,1,0,3,0
168,0,79.30874391111307,8,7,3,2,0,1,0,0
3,0,68.10038336452966,7,15,3,1,2,0,0,0
247,0,109.0,6,6,3,1,1,1,0,0
41,0,113.90808938758242,3,18,4,1,2,0,1,0
69,0,150.3,7,2,4,1,0,0,3,0
241,1,97.3215378845512,9,28,4,1,0,1,0,0
194,0,130.05,8,7,4,4,1,0,3,0
224,1,119.85,9,14,4,4,0,0,0,0
35,0,196.15146977940938,7,15,4,3,1,0,1,0
98,0,76.16748118979864,8,21,3,4,1,0,0,0
162,0,116.1,9,7,4,2,0,2,0,0
57,0,116.1,5,18,4,2,0,3,0,0
8,0,168.83006484694218,7,22,4,0,0,0,0,0
168,2,126.71277911834056,7,17,4,4,1,0,3,0
24,0,99.07402958367008,10,28,4,2,1,1,0,0
44,0,78.3,3,3,4,3,0,0,0,0
85,0,157.25,3,24,4,3,2,0,5,0
140,1,118.70048905813812,8,19,4,5,2,2,0,0
23,0,96.5810154718771,3,9,4,2,0,0,0,0
83,0,78.3,3,3,4,2,0,0,0,0
109,0,74.45892049538384,7,14,3,1,0,0,0,0
59,0,105.77906546107391,7,11,4,0,0,0,0,0
54,0,79.0954976100925,8,8,2,1,0,1,0,0
119,0,202.16384145856318,8,18,4,0,1,0,5,0
91,0,129.75986350648972,6,14,4,4,0,1,0,0
82,0,141.6453140174892,7,12,4,1,0,1,1,0
288,0,90.7052258281584,10,18,3,2,1,0,0,0
179,1,108.9,10,1,4,1,2,0,0,0
23,0,126.04616033616439,4,10,4,3,1,0,3,0
6,0,77.58462939782042,11,22,4,5,2,3,0,0
23,0,211.28304620184224,6,17,4,1,0,0,3,0
31,0,70.33664365974357,2,4,2,2,0,0,0,0
104,0,108.34388091453425,10,9,4,0,1,2,0,0
44,0,68.98162957884371,2,11,4,2,0,3,0,0
72,0,87.04506467364149,9,17,3,2,1,1,0,0
27,0,74.974089244256,2,5,4,1,1,3,0,0
230,0,137.0,9,6,3,5,0,0,0,0
133,0,118.46727206105074,5,4,4,4,0,0,3,0
284,0,87.83596809186254,12,3,4,3,0,0,1,0
66,1,149.4,9,7,4,3,1,0,3,0
126,0,104.4686980177909,5,6,4,1,0,1,0,0
151,1,128.5629669144719,11,28,4,2,1,0,0,0
59,0,66.64690915924102,3,8,4,2,0,2,0,0
26,0,131.09751754276695,10,19,4,2,0,0,0,0
77,0,91.09612387345612,9,2,4,3,0,0,0,0
233,0,100.77474153324637,6,23,4,3,0,2,0,0
38,1,98.0241524832489,9,2,4,0,0,3,0,0
64,0,151.26201650317083,8,21,4,1,1,0,0,0
2,0,214.46061958569743,10,7,4,2,0,0,5,0
9,0,139.0,8,9,4,5,2,3,0,0
62,0,173.28341998373085,7,25,4,2,0,0,4,0
213,0,92.95286666304095,9,30,4,2,2,0,0,0
10,1,128.73423850245052,2,2,4,4,0,0,0,0
165,2,118.2365023460544,8,19,4,1,0,0,0,0
13,0,187.21788961231636,7,3,4,1,1,0,2,0
31,0,69.83420058167144,2,4,2,2,0,0,0,0
36,0,145.878187632114,6,19,4,0,1,0,2,0
197,1,106.2,4,12,4,3,0,0,0,0
207,1,105.3,8,5,4,2,0,0,2,0
36,0,101.28068903487139,10,13,4,2,0,2,1,0
16,0,132.8309213394163,5,13,4,1,0,0,0,0
63,0,116.1,5,17,4,1,0,3,0,0
18,0,142.3088281466569,7,7,4,5,1,0,1,0
47,0,160.95623167457177,6,1,4,2,2,0,3,0
82,1,103.99155357309776,4,13,4,2,1,0,2,0
77,0,124.27034260874461,8,26,4,2,0,1,0,0
208,1,154.40734189259328,10,5,4,1,2,0,0,0
144,1,112.12207944733626,7,23,4,5,2,0,3,0
102,1,155.09670082875186,8,19,4,1,0,0,0,0
163,0,100.60412835935239,10,4,3,2,0,0,0,0
188,0,172.99115907995576,8,28,4,2,2,0,3,0
80,0,187.85,5,9,4,3,1,0,5,0
84,0,88.4,11,25,4,3,1,0,0,0
18,0,109.20844484381342,3,17,4,2,0,0,0,0
10,1,150.2822132816828,9,15,4,1,0,1,0,0
0,0,97.88593296420238,8,7,3,1,0,0,0,0
36,0,94.35277098992552,7,26,4,0,1,0,0,0
39,0,106.46021367833727,8,2,4,1,1,1,0,0
211,1,129.39193519560274,9,24,4,3,1,0,0,0
178,1,105.36552051518629,10,25,3,2,1,0,1,0
110,0,128.3190243879073,6,27,4,1,0,0,0,0
263,1,162.29898793261455,10,19,4,1,1,0,0,0
137,0,172.5743559556941,5,7,4,3,1,0,5,0
92,0,150.3,8,22,4,2,1,0,3,0
224,1,119.4406003259035,9,14,4,3,0,0,0,0
103,0,146.80579484680086,7,8,4,1,1,0,3,0
76,0,105.2100643976536,7,27,4,0,1,0,0,0
247,0,112.99079312935304,6,6,3,1,1,1,0,0
160,0,199.9145013712754,5,25,4,2,0,0,5,0
99,0,79.4991469514006,2,18,2,1,0,0,0,0
45,0,197.15053369944042,5,12,4,1,0,0,5,0
113,0,127.6639584337008,6,16,4,2,0,0,0,0
60,0,79.2,11,3,4,2,0,3,0,0
80,0,94.82517088029203,9,4,3,3,0,0,0,0
9,0,128.9815150225355,5,16,4,2,1,2,0,0
292,0,116.26194088974012,8,20,3,3,0,1,0,0
219,0,99.39802542797831,9,2,4,2,0,0,0,0
16,0,92.3442289201976,2,10,4,2,1,0,0,0
145,0,178.2207956832805,8,25,4,3,2,0,3,0
68,0,211.94896165911894,6,9,4,5,2,0,5,0
229,0,91.84213253859124,8,28,4,1,2,0,0,0
276,0,76.02757567811534,9,3,4,2,0,0,0,0
101,0,91.50589133403156,9,5,3,2,0,2,0,0
32,0,70.08305903497615,10,8,3,3,2,0,1,0
230,1,134.47024618031352,8,4,3,3,0,0,0,0
32,0,152.1,7,5,4,2,2,0,0,0
33,0,70.12184458481613,2,19,4,8,3,2,0,0
271,0,107.89767773252018,9,29,4,2,1,0,1,0
32,0,66.55476707439539,9,13,2,1,0,0,0,0
156,0,106.00338426869298,7,1,2,1,1,0,3,0
10,0,150.69556430892584,8,26,4,2,1,0,3,0
230,0,112.14958165212595,8,6,4,4,0,0,0,0
8,0,169.08602616593868,4,9,4,5,2,0,1,0
53,0,68.88100459318278,3,3,4,2,0,1,0,0
124,0,75.26549037059101,10,7,4,3,1,2,0,0
218,0,70.1463645247987,12,3,4,1,1,1,0,0
228,1,176.13213989853364,8,22,4,1,1,0,5,0
65,0,155.92472404135046,6,4,4,1,0,0,3,0
62,0,142.83208198057676,5,7,4,1,0,0,0,0
98,1,79.2724278743643,10,26,4,1,1,3,0,0
202,0,96.6792352667032,6,29,4,1,0,0,0,0
174,0,98.27105480492165,8,15,4,1,0,0,0,0
8,0,151.0,7,2,4,1,0,0,0,0
130,0,101.3423269608251,7,20,4,3,2,0,0,0
273,0,105.78115229942036,9,30,4,2,1,0,0,0
23,0,85.22359900826304,2,8,4,1,2,0,0,0
88,0,135.0516814580829,9,2,4,1,0,0,0,0
196,0,121.75533449462037,9,3,4,6,2,0,2,0
38,0,134.3501036447244,9,2,4,0,1,0,0,0
40,0,107.1,4,1,4,1,1,3,0,0
147,0,120.32699802682986,8,15,4,5,2,0,2,0
155,0,156.59209108597895,8,24,4,2,2,0,4,0
24,0,146.02895928426207,8,3,4,1,1,0,0,0
120,0,125.86844649756256,6,10,4,1,0,0,0,0
7,0,103.77862452320205,4,17,4,0,1,0,0,0
313,0,69.45859141363958,12,25,4,6,3,2,0,0
129,0,146.9099612596902,9,7,4,0,0,0,4,0
12,0,89.0,7,20,4,1,0,3,0,0
92,0,150.3,8,22,4,2,1,0,3,0
39,0,81.05117430898467,4,20,4,1,0,0,0,0
47,1,78.70669855039026,11,11,4,2,1,3,0,0
114,0,131.4,8,20,4,3,0,0,3,0
62,0,64.57839771231836,3,8,4,3,0,0,0,0
34,0,112.41571000163697,3,23,4,1,0,0,2,0
72,0,109.72548448303093,4,27,4,2,0,1,1,0
74,0,118.84946165514204,10,9,3,0,1,0,0,0
115,0,89.56179884845163,7,16,4,2,1,1,0,0
186,1,106.07273171633356,8,26,4,2,2,0,0,0
172,1,114.92832297710919,7,5,4,1,2,0,1,0
71,0,78.21995891375063,2,16,4,3,0,0,0,0
196,0,138.75298514766345,8,23,4,1,2,1,1,0
198,1,70.44232299244187,8,2,4,3,0,0,0,0
21,0,224.92045190155173,6,3,4,1,0,0,4,0
34,0,144.11513820689103,8,22,4,0,1,0,3,0
157,0,122.66762326054834,5,24,4,3,0,0,2,0
110,1,108.0,10,12,4,1,0,3,0,0
203,1,103.00343480365171,8,6,3,3,0,0,0,0
54,0,89.25332127836117,3,17,4,2,1,0,0,0
82,0,104.6562180110367,5,26,4,3,1,0,0,0
276,1,97.34650173669586,10,20,4,2,0,0,0,0
85,0,221.15329779613714,9,23,4,3,1,0,5,0
54,0,97.36972677686155,10,10,3,2,0,0,0,0
38,0,71.33376118665045,3,3,4,3,1,3,0,0
52,0,122.78066232420898,5,16,4,3,1,0,3,0
241,0,79.85035286872318,12,30,4,1,1,3,0,0
60,0,94.60745421955762,6,26,4,1,0,3,0,0
99,0,114.6914783852295,6,3,4,0,1,0,0,0
38,0,125.92047212238366,6,21,4,0,1,1,0,0
7,0,170.7175179610905,7,6,4,3,1,0,0,0
174,0,106.20355134788345,8,2,4,3,0,0,0,0
72,0,111.09887170369382,10,22,3,1,1,0,3,0
91,0,127.20011062371624,10,20,4,3,2,0,3,0
25,0,105.86488166635081,9,7,4,1,0,2,0,0
73,0,138.1284738679254,8,11,4,3,1,0,1,0
49,0,89.1,6,21,4,2,0,3,0,0
28,0,138.1403858450995,9,20,3,1,0,0,0,0
137,0,63.39180437149428,2,28,4,1,1,2,0,0
59,0,142.97433789270852,4,29,4,1,1,0,0,0
159,0,130.03153771191762,7,2,4,4,0,0,0,0
87,0,89.29063916667523,10,9,2,1,0,1,0,0
172,0,113.33425072031233,7,14,4,3,2,0,0,0
271,0,96.88347099930328,9,21,3,3,0,0,0,0
158,0,114.3,7,8,4,2,0,0,0,0
238,0,159.2325190218632,8,28,4,2,0,0,3,0
46,0,125.18232717819906,8,17,4,2,0,1,0,0
31,1,130.41046770139164,7,24,4,2,0,0,0,0
146,1,114.81560409344667,5,3,4,2,0,0,3,0
11,0,99.83272280784,8,15,4,2,1,1,0,0
158,1,134.27683194422158,8,29,4,3,1,0,3,0
136,0,169.74938418585998,5,5,4,4,1,0,5,0
134,0,102.68608987569442,7,13,3,1,0,1,1,0
117,1,135.8304378559087,5,18,4,2,1,0,0,0
20,1,151.27917740681158,7,24,4,0,1,0,0,0
298,1,115.84495750112282,7,26,4,2,0,1,0,0
59,0,122.80052451109412,9,2,4,2,0,0,3,0
147,0,130.01306111647818,8,12,3,1,0,0,0,0
256,0,67.07129430780881,11,26,4,3,1,3,0,0
23,0,216.31319818371043,3,29,4,3,0,0,5,0
248,0,97.50275627050844,9,27,4,2,1,0,0,0
101,0,138.08186821124258,5,1,4,1,2,0,1,0
178,1,103.17027679485224,7,20,4,2,0,0,0,0
173,0,325.12604428308066,7,25,3,2,1,1,0,0
142,0,88.98946471452254,9,26,4,1,0,1,0,0
141,1,220.06562490338257,8,14,4,2,0,0,5,0
247,0,109.0,6,6,3,1,1,1,0,0
60,0,94.76452873062686,6,17,4,0,1,2,0,0
44,0,113.52829218011345,4,10,4,3,2,0,3,0
36,0,69.30103354267605,2,26,4,1,0,3,0,0
76,1,85.5,4,11,4,2,0,3,0,0
4,0,151.09677088316596,10,5,4,1,1,0,0,0
62,0,112.2,4,7,4,2,1,0,3,0
107,1,122.79331865649284,10,4,4,2,1,1,0,0
232,0,109.68306076527264,9,20,4,3,0,2,0,0
159,0,105.68117018048945,7,1,2,2,1,0,2,0
182,0,119.79542689834605,9,11,3,1,0,0,0,0
90,1,121.47980582730496,9,7,4,1,0,0,0,0
197,0,74.33185073290721,11,23,4,1,1,3,0,0
2,0,136.68144924031398,7,17,2,4,1,0,0,0
74,0,105.05662464032314,10,30,3,0,1,0,0,0
5,0,125.31385815338707,8,28,4,1,0,3,0,0
46,0,108.23911237426287,7,19,4,1,1,1,0,0
21,0,238.18874671903947,7,3,4,2,0,0,5,0
52,0,117.38758609449573,6,4,4,1,0,0,0,0
249,1,120.4363458628357,9,21,4,1,0,0,0,0
20,0,81.03235078384718,2,2,4,4,0,0,0,0
68,0,169.52876264951954,8,3,4,3,2,0,0,0
179,1,108.9,10,1,4,1,2,0,0,0
175,0,98.31419802460154,8,13,4,2,0,0,0,0
29,0,73.86238825073013,2,20,4,2,0,3,0,0
35,0,159.01792326762674,6,4,4,1,0,0,3,0
56,0,64.71931030377378,3,11,4,2,1,0,0,0
97,0,80.48962845487176,10,28,3,1,1,1,0,0
62,0,99.0,9,2,4,1,0,3,0,0
151,0,77.16309245397606,6,2,4,2,1,0,0,0
168,0,142.14182197440107,6,21,4,1,0,0,1,0
205,0,81.67268380555251,7,12,4,5,2,2,0,0
210,0,80.04905544250867,9,27,4,4,0,3,0,0
166,0,135.0344519047428,9,2,3,3,0,0,3,0
193,0,86.58457139805247,7,15,4,1,0,0,1,0
158,1,123.17141203735942,10,26,4,3,1,0,3,0
32,0,159.3,3,25,4,1,0,0,3,0
30,0,68.66472008142895,2,12,4,1,1,0,0,0
7,0,197.06659179732492,5,17,4,2,1,0,4,0
78,0,136.88379636885642,11,25,4,2,1,0,3,0
66,0,74.86222374292173,9,9,4,2,1,0,0,0
47,0,208.32588686313719,9,15,4,3,0,0,5,0
95,0,174.03030050053775,8,17,4,2,0,1,3,0
3,0,163.95651886775556,5,14,3,1,0,0,0,0
54,1,110.70839770304546,9,30,4,4,1,0,2,0
18,0,111.93524150795743,5,15,4,2,1,0,0,0
102,1,84.75187686128237,10,16,4,2,1,0,0,0
225,1,114.9434734008282,8,4,4,4,1,0,0,0
3,0,240.68367504694734,9,12,4,1,0,0,5,0
3,0,96.30326977808961,9,11,1,1,0,0,1,0
54,0,111.55082822986375,9,29,4,3,1,1,1,0
112,0,131.41732406746402,8,16,4,2,0,0,3,0
169,1,213.09421197269253,8,19,4,2,0,0,1,0
169,0,137.7,8,22,4,1,0,0,0,0
104,0,75.97377861383445,8,19,4,3,0,0,0,0
178,0,88.77,8,27,4,1,1,0,1,0
59,0,100.80480887991449,6,26,4,1,1,2,0,0
56,0,115.63713208688492,6,8,4,2,0,0,0,0
247,0,79.45353123542317,10,24,4,4,2,2,0,0
15,0,135.5294620652097,6,14,4,1,0,0,0,0
16,0,84.0510226558804,2,5,4,1,1,2,0,0
31,0,130.73637403841667,9,9,4,2,0,0,0,0
150,0,131.16718133811406,7,14,3,6,1,0,2,0
1,0,173.20026512791244,6,21,3,1,0,0,1,0
26,0,213.4727394396755,5,26,4,3,0,0,5,0
62,0,72.2580202798867,11,17,3,2,1,1,0,0
31,1,126.81002482699715,11,4,4,2,1,0,2,0
418,0,75.98402755767972,9,26,3,2,1,0,0,0
7,0,128.2695789352758,9,17,4,1,0,1,0,0
28,0,103.55176510671366,2,4,4,3,1,0,1,0
72,0,112.07401177858988,5,29,4,1,0,0,0,0
33,0,82.77932254738369,5,18,3,1,2,0,0,0
47,0,79.34576345521647,11,11,3,2,1,2,0,0
113,0,107.17989182160001,6,11,4,4,1,0,0,0
64,0,105.3,7,23,4,2,2,0,0,0
237,0,106.82324313257654,9,19,2,3,0,0,3,0
72,0,78.39976114989537,3,18,3,1,0,0,0,0
215,0,92.96748382133238,7,16,4,2,0,0,0,0
214,0,106.41932874508758,9,9,4,3,2,0,0,0
35,0,67.5,2,11,4,2,0,3,0,0
221,0,112.45808059044413,9,4,4,3,1,0,0,0
93,0,134.44837807183123,8,4,4,2,1,0,0,0
2,0,100.23079853885632,9,9,3,1,0,0,1,0
264,1,103.35517548615445,8,6,4,2,1,0,0,0
149,1,85.5,6,27,4,0,1,3,0,0
143,1,151.2,10,4,4,4,0,0,3,0
118,0,97.71111887173946,5,15,4,2,2,0,1,0
45,1,139.5,10,6,4,2,1,0,3,0
116,0,203.4135357324174,8,23,4,2,2,0,5,0
185,1,82.97265776985518,5,6,4,2,0,0,0,0
87,1,105.3,3,24,4,2,0,0,0,0
37,0,67.5,2,11,4,2,1,3,0,0
164,2,105.3,8,2,4,0,0,0,0,0
10,0,139.50654712559793,7,7,4,0,0,2,0,0
51,0,94.29334550939373,4,11,4,2,0,3,0,0
126,0,72.5774579919042,7,6,3,2,0,1,0,0
12,1,126.40675827633217,3,26,4,1,0,0,2,0
80,0,88.93492326130229,10,24,4,1,1,0,0,0
81,0,190.7981265499684,9,15,4,3,2,0,5,0
19,1,233.65183518331438,9,18,4,4,2,0,5,0
19,0,84.96853913106602,3,8,4,3,0,3,0,0
261,0,64.89834132337532,8,26,4,4,1,1,0,0
101,0,126.9,5,7,4,1,0,0,0,0
9,1,149.77731200308702,8,14,4,1,0,1,0,0
166,0,97.94169367501749,7,7,4,3,1,0,0,0
224,1,119.71307111921007,8,14,4,3,0,0,0,0
49,0,63.75,3,8,4,4,0,3,0,0
117,0,264.45849303938655,7,11,4,0,1,0,5,0
154,0,103.04812576043294,6,7,4,3,0,1,0,0
132,0,107.38143484479828,10,1,4,2,1,1,0,0
128,0,130.77722938567385,7,8,4,2,0,0,0,0
70,0,107.32538279524951,6,7,4,1,0,2,0,0
96,2,90.0,11,19,4,0,1,0,0,0
19,0,98.61352788416357,5,11,4,0,2,3,0,0
140,0,114.10665913023286,7,30,4,3,2,0,3,0
53,0,47.602330636439994,3,1,4,4,0,2,0,0
184,0,150.40005111497973,9,1,3,4,2,0,0,0
50,0,77.04098249929736,11,11,4,1,0,3,0,0
73,0,76.5,4,3,4,1,1,2,0,0
2,0,164.30667733533335,8,22,3,2,0,0,2,0
48,0,158.71094944576953,5,4,4,2,1,0,3,0
212,0,90.91448688002644,8,16,4,3,0,0,0,0
349,0,123.33,10,4,3,5,1,0,0,0
165,0,99.45,6,28,4,4,0,0,2,0
54,0,92.616887134247,5,17,4,1,1,3,0,0
243,0,94.65144946961277,8,7,4,2,0,2,0,0
3,0,100.18069268297242,9,24,3,0,0,0,0,0
83,0,266.394639361658,8,20,4,2,1,0,6,0
45,0,86.4,11,19,4,0,1,0,0,0
52,0,139.51512655183902,9,10,4,8,2,0,3,0
33,0,135.9,8,8,4,2,1,0,0,0
57,0,131.52528625180125,8,30,4,4,1,0,3,0
73,0,149.19171293620946,7,6,4,3,0,0,3,0
112,1,78.4118751497094,11,15,4,2,1,3,0,0
185,0,68.68939939273871,4,24,4,3,1,0,0,0
55,0,71.46334943238357,11,13,4,1,2,3,0,0
6,0,137.8720831658259,8,4,4,3,2,1,0,0
262,0,100.3,9,10,4,3,0,0,0,0
69,0,94.61161265027411,4,25,4,2,0,2,0,0
215,1,64.94008169140076,11,19,4,2,1,3,0,0
35,0,111.40702759817803,8,28,4,2,1,0,0,0
134,0,117.83163887398604,6,9,4,3,0,1,0,0
10,0,137.0600679479732,3,28,4,1,0,0,2,0
150,0,134.63405001002533,9,3,4,2,1,0,0,0
45,0,208.26091413713382,9,19,4,3,1,0,5,0
135,0,99.505936798231,7,23,4,3,1,0,0,0
113,0,105.3,7,2,4,1,0,0,0,0
109,0,93.25267067754136,6,7,4,1,1,2,0,0
33,0,54.50091006426467,1,22,3,1,0,2,0,0
31,0,77.10666644099005,9,16,3,2,0,0,0,0
93,0,109.81523322149647,7,14,4,2,1,0,0,0
222,0,85.94462577023289,8,13,4,0,0,1,0,0
180,0,120.0,10,10,3,2,1,0,0,0
181,0,99.79227125338213,7,23,4,3,0,0,0,0
30,0,73.83354332035577,9,15,3,2,1,0,0,0
23,1,119.0,9,22,4,2,0,3,0,0
166,0,100.27459011402453,6,18,4,2,2,0,0,0
211,0,90.95,7,25,4,3,1,0,0,0
102,1,109.43407560157662,11,9,4,1,0,0,0,0
142,0,122.99957855035971,7,17,4,3,0,0,3,0
189,0,90.45858038247141,8,25,4,3,1,0,0,0
225,0,113.71515220962817,9,4,4,4,1,0,0,0
10,0,101.87999130264404,8,15,3,2,0,3,0,0
182,1,80.1,10,28,4,1,1,3,0,0
78,0,89.23477209007032,3,6,4,1,0,0,1,0
209,0,88.77754401408959,7,30,4,3,1,1,0,0
65,0,167.06991033157658,8,9,4,3,0,0,2,0
15,0,166.1961948386834,9,7,2,1,0,0,3,0
59,0,128.5719872880501,4,28,4,2,1,0,2,0
144,0,66.01024992094592,9,18,3,2,1,1,0,0
91,0,99.96583082610395,3,25,3,1,2,0,0,0
40,0,208.68955401319775,9,5,4,3,2,0,1,0
23,0,107.914286801862,9,26,4,1,0,3,0,0
83,0,104.4,6,26,4,3,0,0,0,0
116,0,60.63956209803396,2,28,3,1,2,0,0,0
114,0,190.78832765213002,6,17,4,4,3,0,3,0
229,0,90.93734239372553,8,26,4,3,1,0,0,0
169,2,130.90854465480464,8,11,4,3,2,0,2,0
54,0,118.64958082441777,9,9,4,2,0,0,0,0
157,1,129.5141027368998,8,28,4,2,1,0,3,0
127,0,103.5,7,8,4,4,0,3,0,0
66,0,91.2,9,5,4,2,1,3,0,0
81,1,135.15,5,10,4,3,1,0,0,0
289,0,69.89956273574344,8,19,4,3,1,0,0,0
103,0,91.98965924537569,9,5,3,2,0,1,0,0
88,0,89.2538747307155,12,4,4,1,0,2,0,0
65,0,148.60573524712368,6,9,4,1,1,0,3,0
296,0,117.0,9,21,3,4,0,1,0,0
11,0,145.0,7,9,4,2,1,0,0,0
178,0,114.13869529680842,7,22,4,0,0,0,0,0
157,1,117.7584685246342,10,5,4,1,1,0,0,0
37,0,125.1,7,25,4,1,0,3,0,0
12,1,137.84987465884686,4,28,4,3,0,0,0,0
46,0,169.71408034465412,5,13,4,2,0,0,4,0
202,1,116.7866797073595,8,15,4,1,1,0,0,0
279,0,74.32617534010618,8,4,3,2,0,0,0,0
20,0,85.0,2,10,4,1,0,0,0,0
31,0,96.03377847722426,4,23,4,0,1,3,0,0
38,0,75.84212153385198,2,22,3,1,0,0,0,0
192,0,98.1,9,4,4,2,1,3,0,0
63,0,89.44533259028852,10,11,4,2,0,0,0,0
150,1,169.46228915181584,7,1,4,5,2,0,4,0
103,0,109.1955841496949,11,3,4,0,2,1,0,0
5,0,150.993651403631,7,15,4,1,0,0,0,0
136,0,100.7656366994847,7,22,4,4,0,0,0,0
82,1,78.23347624550817,8,6,4,3,0,0,0,0
282,1,83.20795413854214,12,29,4,3,1,0,0,0
31,0,78.77168578167466,2,5,4,1,0,0,0,0
8,0,127.0,2,4,4,2,0,0,0,0
172,0,80.75,7,8,4,4,1,3,0,0
3,0,79.6222413615193,2,6,4,5,2,3,0,0
34,0,208.47725871307438,8,15,4,1,2,0,5,0
38,0,118.8,4,21,4,2,0,0,3,0
4,0,97.05029496029677,6,13,4,2,0,1,0,0
4,0,110.50541022199019,6,1,3,1,0,0,0,0
60,0,117.38027471815577,3,22,4,2,0,0,0,0
180,0,194.08700828190217,8,15,4,2,0,0,5,0
50,0,94.01076542838135,10,22,4,1,1,0,0,0
39,0,85.03027097439588,2,4,4,2,0,0,3,0
129,0,105.3,5,5,4,2,0,0,0,0
0,0,138.0,8,12,4,1,0,0,0,0
18,0,217.84021063996883,4,29,4,1,1,0,5,0
9,0,76.58613379151568,11,19,4,10,4,3,0,0
228,0,89.65963059715477,7,26,4,3,1,0,0,0
38,0,170.13604236213547,5,29,4,1,0,0,0,0
26,0,157.32805996837558,5,20,4,2,0,0,3,0
206,0,112.1153008797352,9,23,4,4,2,0,0,0
96,0,93.99462082621712,10,25,4,2,0,0,2,0
151,0,97.30259931300672,7,5,4,5,2,3,0,0
187,1,123.79192820277784,8,1,4,5,2,0,0,0
205,0,74.5071434591459,9,27,4,2,0,0,0,0
34,0,219.6249551583378,7,18,4,3,2,1,3,0
83,0,117.98934030131306,6,3,4,2,0,1,0,0
94,1,84.7824254350839,10,20,3,1,1,0,0,0
45,1,126.43182763124736,10,3,4,0,1,0,1,0
194,0,103.60959902589197,8,1,4,2,1,0,0,0
69,0,69.48942434926543,9,24,4,3,0,0,0,0
101,0,78.3,3,16,4,2,0,0,0,0
120,0,85.22992554045021,5,16,4,1,0,0,0,0
71,0,107.5895794730885,5,26,4,2,2,0,0,0
74,0,139.03925587818694,7,11,4,2,1,0,2,0
133,0,121.39243916010452,7,6,4,4,0,0,2,0
192,0,110.0,6,24,3,2,0,0,0,0
179,0,84.34734037782329,8,26,4,2,0,1,0,0
102,1,84.28073075143143,10,16,4,2,1,0,0,0
78,0,124.58316269306313,8,27,4,2,0,2,0,0
35,0,140.4,3,24,4,1,0,0,3,0
36,1,127.24096271836551,4,22,4,1,1,0,0,0
118,0,95.86175229257779,6,26,4,4,1,0,0,0
112,0,190.8,10,8,4,2,1,0,5,0
157,0,122.68627007810106,5,25,4,3,0,0,2,0
9,1,92.04567990717683,2,7,4,2,0,0,0,0
293,0,93.23195429530695,11,24,4,5,3,0,0,0
202,1,127.69511185888621,8,23,4,3,2,0,3,0
207,1,105.99754496051067,5,4,4,3,0,0,0,0
22,0,72.21359440587258,2,11,4,2,1,0,0,0
155,0,103.13156977224754,7,24,4,2,0,0,0,0
68,0,87.80678485008525,4,1,4,1,0,0,0,0
65,0,169.03136228519338,8,5,4,1,1,0,1,0
202,1,120.9946567360975,9,14,4,2,2,0,1,0
50,0,96.99699933263915,4,11,4,3,0,1,0,0
19,0,217.82782327728466,4,28,4,2,0,0,5,0
24,0,122.18796099602095,4,10,4,2,2,0,3,0
2,0,139.36774648144197,3,22,4,1,0,0,0,0
47,0,103.42883563103331,4,11,4,1,1,0,0,0
146,0,202.35823837157488,9,19,3,3,1,0,3,0
76,0,105.2660799314219,10,28,4,1,1,0,1,0
275,0,72.60807392786631,12,26,4,4,0,2,0,0
63,0,109.90454122594201,4,18,4,2,1,0,2,0
