lead_time,avg_price_per_room,no_of_special_requests,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,arrival_year,no_of_adults,booking_status
248,80.23407283967647,0,10,22,4,2,1,2018,1,0
210,86.0,0,10,8,3,3,1,2017,2,0
94,117.9,0,8,23,4,2,0,2018,2,0
105,79.0378034565493,0,11,5,2,4,1,2018,1,0
170,137.7,0,8,23,4,1,0,2018,3,0
36,128.9972032291648,1,9,26,4,4,0,2018,2,0
119,98.54995924107985,0,6,10,3,2,0,2018,2,0
181,112.67458689142028,1,8,10,4,5,1,2018,2,0
80,131.99887383007638,0,5,29,4,3,0,2018,2,0
256,115.0,1,6,15,3,2,0,2018,2,0
92,100.0,0,3,26,3,1,2,2018,2,0
14,109.92414183873576,0,3,3,4,3,0,2018,2,0
205,95.42525409636367,1,9,20,4,2,0,2018,1,0
53,141.22923295226784,0,6,28,4,2,1,2018,2,0
275,110.0,0,4,17,3,0,2,2018,2,0
120,84.43149802888725,0,3,27,4,2,2,2018,2,0
188,130.0,0,6,15,4,2,0,2018,1,0
54,79.2,0,11,11,4,1,0,2018,2,0
35,89.1,0,6,21,4,1,0,2018,2,0
80,100.0,0,4,10,3,1,2,2018,1,0
320,115.0,1,8,18,4,2,0,2018,2,0
110,58.39122345292166,0,10,9,4,2,0,2017,1,0
147,135.83171182707002,1,8,16,4,3,1,2018,2,0
176,129.27311164651326,0,7,25,3,1,0,2018,2,0
9,202.58560772744383,0,4,22,4,2,1,2018,2,0
292,115.0,0,7,21,3,2,0,2018,2,0
418,107.0,0,9,26,4,2,1,2018,2,0
8,151.0,0,7,3,4,1,0,2018,2,0
111,97.43255391003449,1,10,20,4,4,1,2017,2,0
181,90.9,2,10,28,4,2,0,2018,2,0
1,139.0,0,6,7,4,1,0,2018,2,0
142,84.81237586391154,0,11,19,4,2,0,2018,1,0
56,86.635220567909,0,3,26,4,3,0,2018,2,0
211,100.0,0,5,20,3,2,0,2018,2,0
346,115.0,1,9,13,3,2,0,2018,2,0
6,94.8996860433167,0,5,22,4,1,0,2018,1,0
181,137.4775046158381,0,8,22,4,1,1,2018,2,0
172,95.0,0,6,24,4,2,0,2018,1,0
273,95.0,0,5,13,4,2,1,2018,2,0
291,115.0,0,8,19,3,2,0,2018,2,0
247,115.0,1,6,6,3,1,1,2018,2,0
35,73.37537029553125,1,11,13,4,7,3,2018,1,0
5,167.0,0,8,21,4,0,1,2018,2,0
91,76.5,1,7,7,4,3,1,2017,2,0
16,140.0,1,10,29,4,1,1,2018,2,0
290,73.95,0,12,1,4,3,1,2018,2,0
56,94.69047190226128,0,11,6,4,2,0,2018,2,0
1,136.65271821970575,0,4,23,4,1,0,2018,1,0
296,117.0,1,9,21,3,4,0,2018,2,0
60,139.62547325059484,0,6,17,4,7,2,2018,2,0
309,101.0,0,5,13,3,2,1,2018,2,0
214,116.78822928751896,0,8,29,4,4,0,2018,2,0
24,89.037916086398,0,7,23,4,0,0,2018,2,0
133,105.87846746979784,0,4,5,4,2,0,2018,2,0
69,120.0,0,6,12,3,4,2,2018,1,0
49,149.90758334871936,0,6,2,4,2,1,2018,2,0
223,127.44579351871124,0,9,16,3,1,0,2018,1,0
34,113.56079322072692,0,3,24,4,3,0,2018,1,0
361,91.0,0,11,4,4,1,0,2018,1,0
9,144.80818214124417,0,3,25,4,1,1,2018,2,0
155,117.25577968365543,0,7,29,4,10,4,2018,1,0
308,52.0,0,11,25,3,2,0,2018,2,0
100,81.39134951956507,0,2,19,2,2,0,2018,1,0
50,140.26473423244065,0,9,2,4,1,1,2018,2,0
113,100.0,0,5,31,2,3,0,2018,1,0
188,130.0,0,6,15,3,2,0,2018,1,0
1,60.0,0,2,28,3,1,2,2018,1,0
174,62.01310487624251,0,3,20,3,4,2,2018,1,0
304,89.0,0,11,3,3,3,0,2018,2,0
264,67.7738059920714,0,11,18,3,1,1,2018,2,0
193,120.0,0,6,20,3,2,1,2018,2,0
52,94.5,0,6,18,4,2,0,2018,2,0
273,95.0,0,5,13,3,2,1,2018,2,0
245,75.0,0,6,17,3,2,0,2018,2,0
320,115.0,1,8,18,3,2,0,2018,2,0
225,133.14480711878787,1,11,29,4,2,2,2018,2,0
74,131.4,0,7,3,4,1,0,2018,2,0
228,102.98584735185749,0,10,5,4,3,0,2018,1,0
192,102.0,0,9,25,3,3,2,2017,2,0
102,101.5,0,10,16,3,2,0,2017,2,0
179,100.3,0,5,4,4,3,2,2018,2,0
28,79.7342033334344,1,9,5,4,0,0,2017,2,0
64,136.8,0,9,6,4,4,0,2018,2,0
169,106.0,0,4,22,3,2,2,2018,2,0
279,110.0,0,10,12,4,3,0,2018,2,0
206,98.1,0,10,5,4,1,0,2018,2,0
35,109.8,0,8,30,4,4,0,2018,2,0
28,128.16314573951163,0,3,22,4,2,0,2018,2,0
31,67.56710518762465,0,2,4,3,2,0,2018,1,0
148,130.38624892304816,0,8,12,3,2,0,2018,2,0
41,115.3700653044664,0,4,29,4,1,1,2018,1,0
31,126.82097169546486,0,5,7,4,1,2,2018,2,0
105,75.0,0,4,6,3,1,0,2018,2,0
100,108.0,0,10,16,3,1,0,2017,2,0
215,115.69308543420355,0,9,28,4,3,0,2018,2,0
163,100.40519265387152,0,10,3,3,2,0,2017,1,0
275,62.8,0,6,4,3,1,1,2018,2,0
168,129.4587622738121,1,8,11,4,2,1,2018,2,0
156,105.66544774740495,0,7,16,4,4,2,2018,2,0
102,108.0,1,10,9,4,0,1,2018,2,0
101,80.0,0,4,4,3,2,1,2018,2,0
191,67.16819070098362,0,5,27,4,4,1,2018,2,0
166,110.0,0,11,1,3,3,0,2018,1,0
30,135.9,1,7,26,4,3,0,2018,2,0
24,157.62420270904184,0,7,21,4,2,0,2018,3,0
164,96.49293785191853,0,7,29,4,2,0,2018,2,0
143,131.09951969105197,2,9,20,4,4,1,2018,2,0
6,123.54290320712788,0,8,17,4,1,0,2018,1,0
38,120.12646841433843,0,3,21,4,3,0,2018,2,0
70,150.3,0,7,3,4,4,1,2018,3,0
68,123.33474323154928,0,10,2,4,3,0,2018,2,0
49,79.88630532868437,0,9,13,3,4,2,2018,2,0
110,73.89238424145597,0,7,14,3,2,0,2017,2,0
78,88.83,0,3,23,4,3,0,2018,2,0
250,93.36119067616676,0,9,26,4,2,1,2018,2,0
72,135.9,0,8,15,4,2,0,2018,2,0
174,112.02379159627306,1,7,25,4,2,0,2018,2,0
273,95.0,0,5,13,3,2,1,2018,2,0
43,153.33033332946505,0,3,1,4,1,0,2018,2,0
276,95.39603947404856,0,9,21,3,2,0,2018,2,0
4,146.50747789006945,0,2,23,4,8,2,2018,2,0
157,159.28996189633332,2,8,6,4,2,0,2018,2,0
146,95.0,0,4,24,3,0,2,2018,2,0
386,115.0,1,10,23,3,0,2,2018,2,0
361,91.0,0,11,4,4,1,0,2018,1,0
70,93.51941809115507,0,6,12,3,5,1,2018,2,0
153,102.82533272626748,0,6,7,4,3,0,2018,1,0
26,118.95674601507642,1,9,9,4,0,2,2017,2,0
38,88.78031165772519,0,3,22,4,1,0,2018,2,0
14,129.0,0,7,27,4,1,0,2018,1,0
314,75.0,0,10,12,3,3,0,2018,2,0
110,94.5,0,7,25,3,1,2,2017,2,0
265,115.0,1,6,24,3,2,0,2018,2,0
153,186.3,0,8,18,4,1,0,2018,2,0
183,108.97726030062896,1,8,8,4,2,0,2018,2,0
58,77.34464891570134,0,5,11,4,3,1,2017,2,0
63,172.1760649725443,0,8,5,4,0,1,2018,2,0
43,75.68271203294847,0,11,8,4,2,1,2018,2,0
11,90.0,0,6,14,2,3,0,2018,2,0
130,132.3,0,10,16,4,1,0,2018,2,0
290,72.0,0,6,17,3,2,1,2018,2,0
118,90.52893681262788,0,4,15,4,2,0,2018,1,0
154,199.42860633496963,0,5,25,4,2,0,2018,2,0
1,60.0,0,2,28,3,1,2,2018,1,0
61,96.03566439549992,0,8,3,4,2,1,2018,2,0
0,126.0,0,9,10,4,0,1,2017,2,0
5,138.50489559532372,0,7,2,4,3,0,2018,1,0
15,85.69385701553757,1,8,27,4,4,2,2017,1,0
245,110.0,0,7,6,4,4,2,2018,1,0
176,123.73498904249678,0,8,17,4,2,0,2018,1,0
64,73.95,0,2,11,4,2,2,2018,2,0
9,99.0,1,8,16,4,2,1,2017,2,0
159,119.85,0,5,26,4,2,0,2018,1,0
1,60.0,0,2,28,4,1,2,2018,1,0
317,120.0,0,9,15,3,2,0,2018,2,0
243,75.43024315690761,0,10,23,4,2,1,2017,1,0
34,124.850297623752,0,8,10,4,1,0,2018,1,0
59,89.18614096915682,0,3,24,4,1,1,2018,1,0
146,95.0,0,4,24,4,0,2,2018,2,0
32,136.3891195716646,0,9,9,4,3,2,2018,2,0
95,74.23542302402309,0,5,6,4,2,0,2017,1,0
58,120.2398698675362,0,4,28,4,2,0,2018,1,0
253,90.0,0,5,4,3,4,0,2018,2,0
158,135.68384553697507,0,6,14,4,3,0,2018,2,0
193,65.0,0,10,15,3,3,0,2017,2,0
314,75.0,0,10,12,3,3,0,2018,2,0
117,83.95244801377287,0,4,27,4,2,0,2018,2,0
273,109.0,0,7,17,4,2,0,2017,2,0
37,125.58558181859937,0,10,3,4,1,2,2018,1,0
101,142.24485647103398,0,7,20,4,2,0,2018,1,0
64,140.0,0,5,17,2,2,0,2018,2,0
30,87.33711478289938,0,11,26,4,1,2,2018,2,0
64,140.0,0,5,17,2,2,0,2018,2,0
197,74.5850244055315,0,6,10,3,3,0,2018,2,0
5,135.4276253585767,0,6,29,4,3,0,2018,2,0
188,130.0,0,6,15,3,2,0,2018,1,0
256,100.75,0,10,16,4,3,2,2018,2,0
223,96.3,1,10,29,4,1,2,2018,2,0
242,104.3144264697696,0,9,8,4,2,1,2018,2,0
96,122.97800009619306,0,9,27,3,1,0,2017,1,0
163,130.90471152911985,0,10,1,3,3,0,2018,2,0
155,103.059600726603,0,7,7,4,3,0,2018,2,0
200,94.42742609549182,0,10,1,4,5,1,2017,2,0
274,142.51104595495843,1,9,24,4,3,2,2018,2,0
193,65.0,0,10,15,3,3,0,2017,2,0
142,85.5,0,7,26,4,2,1,2018,2,0
229,108.70929651972428,1,9,15,4,3,2,2018,2,0
87,181.71277410013727,0,4,28,4,2,0,2018,2,0
89,179.89983999099547,0,5,27,4,3,0,2018,2,0
177,100.0,0,6,3,3,2,0,2018,2,0
317,106.2,1,9,1,4,3,0,2018,2,0
60,75.68181446888582,0,3,19,4,2,1,2018,2,0
15,177.0,0,4,29,4,2,0,2018,3,0
377,115.0,1,10,14,4,2,0,2018,2,0
267,115.2,0,10,1,4,1,1,2018,2,0
157,94.5,0,8,3,4,1,0,2018,2,0
1,60.0,0,2,28,3,1,2,2018,1,0
338,80.0,0,10,7,3,2,1,2018,2,0
275,110.0,0,4,17,3,0,2,2018,2,0
162,115.81674651258112,0,9,14,4,2,2,2018,1,0
36,113.64128595281905,0,3,26,4,2,0,2018,2,0
139,85.5,0,7,2,4,1,0,2018,2,0
144,131.00207204749225,1,9,19,4,4,1,2018,2,0
71,76.5,0,7,12,4,1,1,2017,2,0
162,115.0,0,10,14,4,2,2,2018,1,0
0,106.0,0,2,13,4,1,1,2018,2,0
80,159.80911571746574,0,4,11,4,2,0,2018,2,0
280,100.0,0,9,19,3,2,1,2018,1,0
12,85.45982193749184,0,11,1,4,3,0,2017,1,0
117,94.5,0,8,1,3,1,2,2017,2,0
166,110.0,0,11,1,3,3,0,2018,1,0
160,110.51297444176888,0,8,25,4,1,0,2018,2,0
53,176.40812284647814,0,4,15,4,1,1,2018,2,0
62,140.4,0,4,30,4,1,1,2018,2,0
156,106.0389287523868,1,3,24,4,2,1,2018,2,0
56,177.85210534522872,0,3,16,4,0,2,2018,2,0
164,100.0,0,10,2,3,2,0,2017,1,0
15,221.50264458231837,0,6,11,4,1,0,2018,2,0
40,87.6628096966214,0,2,1,4,3,0,2018,1,0
193,120.0,0,6,20,3,2,1,2018,2,0
121,77.65014095205964,0,11,14,4,2,1,2018,2,0
180,70.0,0,10,16,3,1,0,2017,2,0
109,75.42158330098837,0,7,15,3,1,0,2017,2,0
38,77.5883028843094,0,2,11,4,2,1,2018,1,0
167,114.4411350270396,1,8,3,4,3,0,2018,2,0
256,115.0,1,6,15,3,2,0,2018,2,0
50,90.5029994106226,0,10,20,4,1,0,2018,2,0
15,116.27163336555545,0,8,9,3,3,2,2017,2,0
85,186.247014113733,0,5,29,4,1,0,2018,2,0
76,120.0,0,10,10,3,0,1,2018,1,0
184,114.83442384999188,1,7,2,4,5,1,2018,2,0
103,94.5,0,7,18,3,1,2,2017,2,0
78,168.3,0,5,13,4,2,0,2018,2,0
46,145.35289820834183,0,9,6,4,2,0,2018,1,0
8,110.86227317247726,0,4,30,4,1,0,2018,2,0
30,186.22,1,11,2,4,9,4,2018,1,0
83,104.36756636025072,0,6,27,4,3,0,2018,1,0
167,105.7943729360845,1,7,7,4,2,1,2018,2,0
104,94.5,0,7,25,4,1,0,2018,2,0
17,88.0,0,11,25,4,1,0,2018,2,0
110,94.5,0,7,25,3,1,2,2017,2,0
122,163.0418949195114,0,9,20,4,4,1,2018,2,0
287,104.8922808437564,1,9,29,4,3,0,2018,2,0
68,105.3,0,4,27,4,2,0,2018,2,0
17,109.44175553036324,0,4,15,0,7,3,2018,1,0
219,108.0,0,9,4,3,1,0,2017,2,0
256,115.0,1,6,15,4,2,0,2018,2,0
149,130.5,0,8,11,4,2,0,2018,2,0
69,120.0,0,6,12,3,4,2,2018,1,0
219,171.45648269515223,0,8,17,3,1,1,2018,2,0
314,75.0,0,10,12,3,3,0,2018,2,0
105,75.0,0,4,6,4,1,0,2018,2,0
280,110.0,0,9,19,3,2,1,2018,2,0
67,93.1883093906211,0,5,18,4,1,1,2018,2,0
21,157.09783483196705,0,6,4,4,1,0,2018,1,0
166,110.0,0,11,1,3,3,0,2018,1,0
14,104.98602792819644,0,7,21,2,2,0,2018,2,0
172,95.0,0,6,24,4,2,0,2018,1,0
72,107.1,0,7,6,4,1,0,2018,1,0
34,98.1,0,5,20,4,1,2,2018,2,0
65,76.5,1,7,11,4,0,2,2017,2,0
4,148.02260931782652,0,2,24,4,7,2,2018,2,0
57,124.645314429759,0,8,5,4,2,0,2018,2,0
38,84.78981105999812,1,2,6,4,2,0,2018,2,0
126,139.85610721284365,0,8,2,4,2,0,2018,2,0
188,130.0,0,6,15,3,2,0,2018,1,0
64,140.0,0,5,17,2,2,0,2018,2,0
58,106.9730067170148,0,4,12,4,2,0,2018,1,0
72,73.64359890726918,0,4,3,4,1,2,2018,1,0
5,99.90180358841782,0,6,14,2,2,0,2017,1,0
105,75.0,0,4,6,3,1,0,2018,2,0
166,99.50279607031936,0,6,22,4,4,2,2018,2,0
22,135.54235895049231,0,3,28,4,2,2,2018,1,0
7,161.0,0,3,27,4,3,1,2018,3,0
9,148.58340537032478,0,3,22,4,1,1,2018,2,0
222,118.66092465716191,0,5,28,4,2,2,2018,2,0
105,151.20383695365516,0,8,24,4,4,0,2018,3,0
38,126.77260152407172,0,5,17,4,4,2,2018,1,0
90,102.87925013119067,0,9,15,4,1,0,2018,1,0
14,125.61392103185996,0,4,7,4,3,0,2018,2,0
304,89.0,0,11,3,3,3,0,2018,2,0
23,98.52909257245209,0,4,9,4,2,1,2017,2,0
233,90.0,0,10,14,3,2,1,2018,2,0
120,93.19101355960667,0,4,6,4,3,0,2018,2,0
271,101.19041318294396,1,9,20,4,3,0,2018,2,0
45,140.4,0,5,15,4,2,0,2018,2,0
176,131.31684444430752,1,7,23,3,3,1,2018,2,0
113,76.20399250281554,1,8,22,4,1,0,2017,2,0
179,108.9,1,10,1,4,1,2,2018,2,0
5,109.0,0,5,8,4,2,0,2018,2,0
265,115.0,1,6,24,3,2,0,2018,2,0
211,100.0,0,5,20,3,2,0,2018,2,0
317,120.0,0,9,15,3,2,0,2018,2,0
28,94.38154895793107,0,5,13,4,1,0,2018,2,0
273,95.0,0,5,13,3,2,1,2018,2,0
85,126.9,0,5,20,4,1,1,2018,2,0
159,132.31770317688245,0,10,3,3,2,0,2018,2,0
239,112.2,0,6,15,3,2,0,2018,2,0
62,140.2473072287227,0,4,7,4,1,0,2018,2,0
70,108.0,1,10,17,4,2,0,2018,2,0
145,105.37481466376543,0,5,21,3,2,1,2018,2,0
219,109.03554501113078,0,9,4,4,1,0,2017,2,0
177,100.0,0,6,3,3,2,0,2018,2,0
191,132.0,0,6,3,3,2,1,2018,2,0
109,95.5099245976255,0,9,24,4,1,2,2017,2,0
63,91.43203394445972,1,10,7,4,3,1,2017,2,0
47,257.54742923284226,0,6,8,4,1,0,2018,1,0
99,96.15173800459182,0,4,14,3,2,0,2018,2,0
308,52.0,0,11,25,3,2,0,2018,2,0
147,89.87301259634044,0,4,10,4,4,1,2018,2,0
211,100.0,0,5,20,3,2,0,2018,2,0
292,115.0,0,7,21,3,2,0,2018,2,0
179,141.3,0,10,7,4,2,0,2018,3,0
106,100.40006382676066,0,6,15,4,1,0,2018,1,0
19,139.0,0,7,2,4,3,1,2018,2,0
170,114.75,2,8,7,4,2,1,2018,2,0
32,123.86119551132924,0,10,2,4,2,1,2018,1,0
95,79.8,1,10,30,4,1,2,2018,2,0
102,80.0,0,10,16,3,2,0,2017,1,0
247,115.0,1,6,6,3,1,1,2018,2,0
229,80.75,0,10,22,4,2,2,2018,1,0
7,258.96637336442745,0,9,24,4,1,1,2018,2,0
196,139.28606535874275,0,8,21,4,0,1,2018,2,0
105,75.0,0,4,6,3,1,0,2018,2,0
5,153.77343893636646,0,9,8,4,2,2,2018,1,0
98,124.43256973745106,0,7,21,4,2,0,2018,2,0
8,108.57,0,5,10,4,2,0,2018,1,0
50,127.75043081280567,0,4,20,4,1,0,2018,2,0
25,146.70084702157544,0,4,31,4,3,0,2018,2,0
5,137.0546374681829,0,3,2,4,2,0,2018,2,0
330,106.7,1,10,14,4,2,0,2018,2,0
70,78.79258631872366,0,3,11,3,3,0,2018,1,0
69,134.30771974490548,0,7,6,4,1,0,2018,2,0
303,78.0,0,8,19,3,3,2,2018,2,0
126,102.6258372365474,0,7,6,4,3,0,2018,2,0
1,60.0,0,2,28,4,1,2,2018,1,0
32,99.55202123627691,0,8,29,4,4,0,2018,2,0
91,140.4,0,5,13,4,2,1,2018,2,0
11,95.0,0,5,9,0,10,5,2018,1,0
206,101.9498067989064,0,6,30,4,3,1,2018,2,0
205,90.95,0,7,22,4,3,2,2018,2,0
96,84.0386880050306,1,5,24,4,2,0,2018,2,0
2,106.0,0,2,15,4,3,0,2018,2,0
129,130.03324444057358,0,8,8,4,2,0,2018,2,0
173,100.72932553265258,1,3,30,4,2,0,2018,1,0
160,130.05,0,7,3,4,4,0,2018,3,0
188,130.0,0,6,15,3,2,0,2018,1,0
4,135.46482535601382,0,4,9,4,2,2,2018,1,0
38,81.9,1,3,8,4,3,0,2018,2,0
124,94.5,0,8,8,3,1,2,2017,2,0
317,120.0,0,9,15,3,2,0,2018,2,0
305,89.0,0,11,4,3,2,1,2018,2,0
239,87.49300825906772,0,8,4,4,3,1,2018,1,0
21,117.00502550336532,1,9,7,4,1,0,2017,2,0
18,156.0,0,5,11,4,1,0,2018,1,0
131,108.0,0,10,10,4,0,1,2018,1,0
11,75.0,0,8,18,2,2,0,2017,2,0
146,95.0,0,4,24,3,0,2,2018,2,0
35,67.4987898191925,0,10,17,2,1,0,2017,1,0
66,94.64471429496568,0,4,26,4,3,0,2018,2,0
34,94.02138179039692,0,12,21,4,2,0,2018,2,0
56,140.4,0,6,3,4,1,0,2018,1,0
3,94.79954966255136,0,5,2,1,2,1,2017,1,0
168,168.3,0,7,4,4,1,0,2018,2,0
92,90.0,0,5,4,3,3,0,2018,2,0
261,106.09306132379652,0,11,14,2,2,0,2018,1,0
32,137.4133953544665,0,9,8,4,1,1,2018,2,0
188,105.3,0,8,13,4,1,1,2018,2,0
29,129.2154430046884,1,9,4,4,1,2,2018,2,0
27,94.35,0,6,12,4,0,1,2018,2,0
210,119.85,1,9,17,4,3,2,2018,2,0
63,79.8975838833198,0,3,28,4,1,1,2018,2,0
33,65.13726222727693,0,8,15,2,0,0,2017,1,0
35,129.0,1,10,26,4,4,0,2018,2,0
69,120.0,0,6,12,4,4,2,2018,1,0
188,169.99639726944005,1,7,16,4,1,2,2018,2,0
76,120.0,0,10,10,3,0,1,2018,1,0
146,95.0,0,4,24,3,0,2,2018,2,0
168,105.3,0,8,21,4,1,1,2018,2,0
61,94.7564042434294,0,4,25,4,3,0,2018,2,0
109,151.59202658954797,0,8,23,4,4,0,2018,2,0
111,138.45895124956706,0,6,23,4,1,1,2018,2,0
257,101.5,0,7,1,4,2,0,2017,2,0
166,110.0,0,11,1,3,3,0,2018,1,0
443,65.0,0,4,29,3,1,0,2018,2,0
11,151.0,0,7,1,4,1,1,2018,2,0
216,100.56837336842716,0,9,28,4,2,0,2018,2,0
250,95.0,0,9,26,4,3,1,2018,2,0
36,125.14159920324202,1,3,23,4,3,1,2018,2,0
112,120.75866140914694,0,8,7,3,0,1,2018,2,0
245,75.0,0,6,17,3,2,0,2018,2,0
291,115.0,0,8,19,3,2,0,2018,2,0
258,106.20413255492468,0,9,15,4,3,0,2018,2,0
103,115.0,0,4,19,4,2,0,2018,1,0
123,137.9790893209093,1,7,15,4,1,1,2018,2,0
32,101.02951102472872,0,8,28,4,2,1,2018,2,0
108,150.3,0,8,18,4,2,0,2018,3,0
245,75.0,0,6,17,3,2,0,2018,2,0
111,135.01400261260932,0,8,24,4,1,0,2018,2,0
49,93.15,0,7,11,4,0,1,2018,2,0
166,106.04426419315377,0,7,7,4,2,2,2018,2,0
188,130.0,0,6,15,4,2,0,2018,1,0
242,102.96382604080472,0,9,9,4,2,1,2018,2,0
95,90.0,2,11,20,4,0,2,2018,1,0
199,95.26890451748532,0,5,2,4,3,0,2018,2,0
43,123.9,0,7,19,4,3,0,2018,2,0
193,65.0,0,10,15,3,3,0,2017,2,0
256,115.0,1,6,15,3,2,0,2018,2,0
161,130.0,0,3,25,3,2,1,2018,2,0
70,107.26652040462038,0,5,25,4,2,2,2018,2,0
98,83.71616984042666,0,4,5,4,2,2,2018,2,0
163,115.0,0,10,15,3,1,0,2018,1,0
183,137.47659750730986,0,8,23,4,2,1,2018,2,0
36,114.3,1,3,11,4,1,1,2018,3,0
99,75.8858312742053,0,3,16,4,3,0,2018,2,0
48,110.69948044919394,0,8,6,4,3,0,2018,2,0
78,93.83067899281558,0,10,21,3,2,1,2018,2,0
279,110.0,0,10,12,3,3,0,2018,2,0
180,120.0,0,10,10,4,2,1,2018,1,0
220,83.67085612554594,1,12,29,4,2,1,2018,2,0
63,142.48588971402503,0,5,9,4,2,0,2018,2,0
180,120.0,0,10,10,3,2,1,2018,1,0
166,110.0,0,11,1,4,3,0,2018,1,0
113,100.0,0,5,31,2,3,0,2018,1,0
87,103.45102802154284,0,10,21,4,2,0,2018,2,0
54,77.77936094972517,0,11,11,4,2,0,2018,2,0
113,150.52589046893146,0,8,22,4,3,1,2018,2,0
60,93.6,0,11,19,4,2,0,2018,2,0
31,85.44165631598958,0,3,16,4,1,1,2018,1,0
218,106.2024067517482,1,9,6,4,1,0,2017,2,0
42,73.55196130862508,0,2,18,4,2,1,2018,1,0
92,156.50079928292456,1,10,27,4,2,1,2018,2,0
118,97.1568275590444,0,6,13,3,2,0,2018,2,0
290,73.95,0,12,1,4,3,1,2018,2,0
185,138.30880648430235,1,8,18,4,1,0,2018,2,0
133,149.5812236526458,0,9,15,4,2,2,2018,2,0
27,75.9973009922881,0,2,5,4,1,1,2018,1,0
71,127.15057219878,0,8,31,4,2,1,2018,2,0
258,90.1,0,10,2,4,5,2,2018,2,0
83,139.46734649789764,0,6,13,4,3,0,2018,2,0
112,61.83886991761295,0,2,24,3,6,2,2018,1,0
14,99.0,0,8,11,4,0,1,2018,2,0
103,115.0,0,4,19,3,2,0,2018,1,0
273,109.0,0,7,17,3,2,0,2017,2,0
220,94.41423623939964,0,8,10,4,2,0,2018,2,0
39,149.4,0,9,15,4,1,0,2018,2,0
174,123.25,0,6,24,4,2,1,2018,2,0
143,113.11505016544989,0,6,23,4,4,1,2018,2,0
346,115.0,1,9,13,3,2,0,2018,2,0
34,224.67,0,9,23,3,3,0,2017,2,0
17,98.03269281792068,0,6,29,4,3,2,2017,2,0
170,137.7,0,8,23,4,2,0,2018,3,0
137,104.91884297446776,0,6,4,4,3,1,2018,2,0
32,143.20178214589333,0,8,8,4,2,0,2018,1,0
96,94.5,0,7,11,3,1,2,2017,2,0
185,79.2,0,12,16,4,2,1,2018,2,0
122,95.78587573997127,0,4,27,4,2,1,2018,2,0
182,186.46998298203283,0,8,15,4,5,0,2018,3,0
209,100.74669760127168,0,7,19,4,2,0,2018,2,0
36,113.07847171759931,0,3,26,4,3,0,2018,1,0
14,90.87097530661131,0,2,7,4,2,2,2018,2,0
159,144.0,0,9,19,3,2,1,2018,2,0
99,72.21244650941816,0,3,16,4,3,0,2018,2,0
76,128.1352408889396,0,7,8,4,1,1,2018,2,0
273,95.0,0,5,13,3,2,1,2018,2,0
48,107.84715951869964,0,9,4,4,2,0,2018,2,0
135,137.4333035836116,0,8,1,4,1,0,2018,2,0
10,62.94685131297141,0,11,26,4,3,2,2018,1,0
180,108.9,0,10,1,4,1,2,2018,2,0
216,100.28717326920209,1,6,7,4,4,0,2018,1,0
257,101.5,0,7,1,3,2,0,2017,2,0
220,128.0,0,9,17,3,1,2,2018,1,0
179,108.9,2,10,1,4,1,2,2018,2,0
282,97.96786605128644,0,8,19,3,2,0,2018,1,0
40,76.49126543169793,0,7,20,3,1,0,2017,1,0
123,86.80185632726341,0,4,14,4,2,0,2018,2,0
40,76.87588824698932,0,6,20,3,1,0,2017,1,0
216,64.44067180865514,1,11,19,4,2,1,2018,2,0
257,101.5,0,7,1,3,2,0,2017,2,0
239,112.2,0,6,15,3,2,0,2018,2,0
115,105.64008705909455,0,6,17,4,1,0,2018,2,0
53,74.37005764581767,1,2,26,4,1,1,2018,2,0
161,130.0,0,3,25,3,2,1,2018,2,0
275,110.0,0,4,17,3,0,2,2018,2,0
247,109.0,0,6,6,3,1,1,2018,2,0
62,111.6,0,8,29,4,4,0,2018,2,0
279,110.0,0,10,12,4,3,0,2018,2,0
121,79.2,0,11,14,4,2,0,2018,2,0
171,111.6399737103906,0,7,15,4,6,2,2018,2,0
306,159.48634231409818,0,11,27,4,4,1,2018,2,0
1,60.0,0,2,28,3,1,2,2018,1,0
105,75.0,0,4,6,3,1,0,2018,2,0
96,94.5,0,7,11,3,1,2,2017,2,0
212,78.5063072589385,0,5,19,4,2,2,2018,2,0
75,105.0,0,10,30,3,0,2,2018,2,0
88,136.00301886840882,1,9,5,4,3,1,2018,1,0
29,73.80639332802616,0,2,19,4,3,1,2018,1,0
25,106.63292417546106,0,9,9,4,0,0,2018,1,0
296,85.67785989578162,0,9,21,3,3,0,2018,2,0
229,89.25,0,10,22,4,2,2,2018,2,0
258,0.0,0,9,14,4,0,0,2017,1,0
27,112.58717802125312,0,8,26,4,1,1,2018,2,0
433,70.0,0,9,8,4,3,0,2018,2,0
151,198.66617097836044,0,8,18,4,3,1,2018,2,0
120,127.79373817142704,0,7,8,4,2,1,2018,2,0
55,123.48996834488712,0,8,28,4,6,2,2018,2,0
106,144.27217943227552,0,6,9,3,2,0,2018,2,0
206,79.6571265358239,0,5,20,3,4,2,2018,2,0
18,95.3540865890568,0,3,18,4,1,0,2018,1,0
192,110.0,0,6,24,3,2,0,2018,1,0
63,94.80902267315008,0,4,26,4,3,0,2018,2,0
279,110.0,0,10,12,4,3,0,2018,2,0
121,161.28742178971012,0,8,20,4,4,1,2018,3,0
44,151.82613380354488,0,7,3,4,1,0,2018,2,0
